ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages,,
446610038,9780446610032,1st To Die: A Novel,James Patterson,http://www.openisbn.com/cover/0446610038_72.jpg,Grand Central Publishing,0,,
316602051,9780316602051,The Jester,James Patterson,,,,,
446611212,9780446611213,Violets Are Blue (Alex Cross),James Patterson,http://www.openisbn.com/cover/0446611212_72.jpg,Grand Central Publishing,416,,
446612790,9780446612791,2nd Chance (The Women's Murder Club),James Patterson,,,,,
446606383,9780446606387,The Midnight Club,James Patterson,http://www.openisbn.com/cover/0446606383_72.jpg,Vision,368,,
316666009,9780316666008,1st To Die: A Novel (Women's Murder Club),James Patterson,http://www.openisbn.com/cover/0316666009_72.jpg,Little,,,
446679593,9780446679596,Suzanne's Diary For Nicholas,James Patterson,http://www.openisbn.com/cover/0446679593_72.jpg,Grand Central Publishing,272,,
316693286,9780316693288,Pop Goes The Weasel (Alex Cross),James Patterson,http://www.openisbn.com/cover/0316693286_72.jpg,Little,,,
446613266,9780446613262,Four Blind Mice (Alex Cross),James Patterson,http://www.openisbn.com/cover/0446613266_72.jpg,Grand Central Publishing,416,,
316693235,9780316693233,Violets Are Blue ~ Detective Alex Cross Series,James Patterson,http://www.openisbn.com/cover/0316693235_72.jpg,Little,,,
316710571,9780316710572,Sam's Letters To Jennifer,James Patterson,http://www.openisbn.com/cover/0316710571_72.jpg,Little,,,
316603287,9780316603287,The Lake House,James Patterson,http://www.openisbn.com/cover/0316603287_72.jpg,Little,,,
316693251,9780316693257,Roses Are Red (Alex Cross),James Patterson,http://www.openisbn.com/cover/0316693251_72.jpg,Little Brown And Company,400,,
316693294,9780316693295,Cat And Mouse (Alex Cross Novels),James Patterson,http://www.openisbn.com/cover/0316693294_72.jpg,Little,,,
316603570,9780316603577,3rd Degree,James Patterson,,,,,
446607657,9780446607650,When The Wind Blows,James Patterson,http://www.openisbn.com/cover/0446607657_72.jpg,Vision,448,,
446613843,9780446613842,The Jester,James Patterson,,,,,
446603716,9780446603713,Hide And Seek,James Patterson,http://www.openisbn.com/cover/0446603716_72.jpg,Grand Central Publishing,464,,
671639218,9780671639211,Black Market,James Patterson,http://www.openisbn.com/cover/0671639218_72.jpg,Pocket Books (Mm),0,,
446603929,9780446603928,See How They Run,James Patterson,http://www.openisbn.com/cover/0446603929_72.jpg,Vision,336,,
446608815,9780446608817,Pop Goes The Weasel,James Patterson,http://www.openisbn.com/cover/0446608815_72.jpg,Grand Central Publishing,480,,
446609404,9780446609401,Cradle And All,James Patterson,http://www.openisbn.com/cover/0446609404_72.jpg,Vision,384,,
316693707,9780316693707,Kiss The Girls,James Patterson,http://www.openisbn.com/cover/0316693707_72.jpg,Little,,,
446600466,9780446600460,Black Market,James Patterson,http://www.openisbn.com/cover/0446600466_72.jpg,Warner,356,,
446600474,9780446600477,Season Of The Machete,James Patterson,http://www.openisbn.com/cover/0446600474_72.jpg,Vision,352,,
316693863,9780316693868,Hide and Seek,James Patterson,http://www.openisbn.com/cover/0316693863_72.jpg,Little Brown and Co (T),302,,
446611085,9780446611084,Suzanne's Diary For Nicholas,James Patterson,http://www.openisbn.com/cover/0446611085_72.jpg,Vision,304,,
446600458,9780446600453,The Thomas Berryman Number,James Patterson,http://www.openisbn.com/cover/0446600458_72.jpg,Grand Central Publishing,288,,
446677388,9780446677387,Kiss The Girls (2nd Alex Cross Novel),James Patterson,http://www.openisbn.com/cover/0446677388_72.jpg,Warner Books,481,,
446606189,9780446606189,Cat and Mouse (Alex Cross),James Patterson,http://www.openisbn.com/cover/0446606189_72.jpg,Vision,480,,
316693715,9780316693714,Jack and Jill (Alex Cross),James Patterson,http://www.openisbn.com/cover/0316693715_72.jpg,Little Brown and Co (T),432,,
1853406201,9781853406201,Semi-Perfect,James Pope,http://www.openisbn.com/cover/1853406201_72.jpg,Piccadilly P.,141,,
345286480,9780345286482,Deathwind,James Powell,http://www.openisbn.com/cover/0345286480_72.jpg,Ballantine Books,0,,
451405889,9780451405883,The Late Man,James Preston Girard,http://www.openisbn.com/cover/0451405889_72.jpg,Onyx,384,,
515128872,9780515128871,Checkered Flag: Firewall,James Pruitt,http://www.openisbn.com/cover/0515128872_72.jpg,Jove,192,,
1570422826,9781570422829,The Celestine Prophecy: An Experiential Guide,James Redfield,,,,,
446676489,9780446676489,The Secret Of Shambhala: In Search Of The Eleventh Insight,James Redfield,http://www.openisbn.com/cover/0446676489_72.jpg,Warner Books,238,,
446519081,9780446519083,The Tenth Insight: Holding The Vision,James Redfield,http://www.openisbn.com/cover/0446519081_72.jpg,Grand Central Publishing,256,,
044651862X,9780446518628,The Celestine Prophecy: An Adventure,James Redfield,http://www.openisbn.com/cover/044651862X_72.jpg,Warner Books,246,,
227724113X,9782277241133,La Prophetie Des Andes,James Redfield,http://www.openisbn.com/cover/227724113X_72.jpg,J'ai Lu,317,,
446912069,9780446912068,The Celestine Prophecy: A Pocket Guide To The Nine Insights,James Redfield,http://www.openisbn.com/cover/0446912069_72.jpg,Grand Central Publishing,68,,
446671002,9780446671002,The Celestine Prophecy,James Redfield,http://www.openisbn.com/cover/0446671002_72.jpg,Warner Books,,,
446523089,9780446523080,The Secret Of Shambhala : In Search Of The Eleventh Insight,James Redfield,http://www.openisbn.com/cover/0446523089_72.jpg,Warner Books,238,,
446671223,9780446671224,The Celestine Prophecy: An Experiential Guide,James Redfield,,,,,
66210151,9780066210155,The Book Of Shadows: A Novel,James Reese,http://www.openisbn.com/cover/0066210151_72.jpg,William Morrow,480,,
61031844,9780061031847,The Book Of Shadows,James Reese,http://www.openisbn.com/cover/0061031844_72.jpg,HarperTorch,640,,
192752685,9780192752680,Match Of Death,James Riordan,http://www.openisbn.com/cover/0192752685_72.jpg,Oxford Childrens,160,,
553274872,9780553274875,Under The Influence: A Guide To The Myths And Realities Of Alcoholism,James Robert Milam,,,,,
60002492,9780060002497,Amazonia,James Rollins,http://www.openisbn.com/cover/0060002492_72.jpg,Harper,544,,
038081093X,9780380810932,Excavation,James Rollins,http://www.openisbn.com/cover/038081093X_72.jpg,Harper,438,,
380792648,9780380792641,Subterranean,James Rollins,http://www.openisbn.com/cover/0380792648_72.jpg,Harper,416,,
7119860,9780007119868,Colour Of Heaven,James Runcie,http://www.openisbn.com/cover/0007119860_72.jpg,Harper Collins,304,,
1412014050,9781412014052,Natural Affinities,James Ryan,http://www.openisbn.com/cover/1412014050_72.jpg,Trafford,410,,
684842106,9780684842103,Terminal Event: A Novel,James S Thayer,http://www.openisbn.com/cover/0684842106_72.jpg,Simon and Schuster,352,,
031210104X,9780312101046,The United States In The Twentieth Century: America 1900-1945,James S Olson,,,,,
310243882,9780310243885,Deadlock,James Scott Bell,http://www.openisbn.com/cover/0310243882_72.jpg,Zondervan,320,,
440228204,9780440228202,The Unprotected Witness,James Stevenson,http://www.openisbn.com/cover/0440228204_72.jpg,Laurel Leaf,176,,
743406230,9780743406239,Grift Sense (Tony Valentine Novels),James Swain,http://www.openisbn.com/cover/0743406230_72.jpg,Pocket,416,,
252062825,9780252062827,Studs Lonigan (Prairie State Books),James T Farrell,http://www.openisbn.com/cover/0252062825_72.jpg,University Of Illinois Press,912,,
088001380X,9780880013802,Worshipful Company Of Fletchers,James Tate,http://www.openisbn.com/cover/088001380X_72.jpg,Ecco Press,82,,
1567312292,9781567312294,The Left-Hander's Handbook,James Tertius DeKay,http://www.openisbn.com/cover/1567312292_72.jpg,Mjf Books,408,,
60904453,9780060904456,The Thurber Carnival (Harper Colophon Books),James Thurber,http://www.openisbn.com/cover/0060904453_72.jpg,Harpercollins,384,,
345280229,9780345280220,Warm Worlds And Otherwise,James Tiptree Jr,,,,,
812545540,9780812545548,Screwtop / The Girl Who Was Plugged In (Tor Double),James Tiptree Jr,,,,,
385247958,9780385247955,1001 Things Everyone Should Know About Science,James Trefil,http://www.openisbn.com/cover/0385247958_72.jpg,Doubleday,305,,
525945407,9780525945406,Healing Grief : Reclaiming Life After Any Loss,James Van Praagh,http://www.openisbn.com/cover/0525945407_72.jpg,Dutton Adult,286,,
854963782,9780854963782,Silence Of The Sea / Le Silence De La Mer: A Novel Of French Resistance During The Second World War By 'Vercors',James W Brown,,,,,
963903209,9780963903204,Children Of Winter: How The Classroom Is Murdering The Innocence Of Your Child,James W Demers,http://www.openisbn.com/cover/0963903209_72.jpg,Sarto House,244,,
131953621,9780131953628,Cultural Awareness In The Human Services: A Multi-cultural Approach (Prentice-Hall Series In Social Work Practice),James W Green,http://www.openisbn.com/cover/0131953621_72.jpg,Prentice Hall,257,,
312271786,9780312271787,Off The Chart: A Novel,James W Hall,http://www.openisbn.com/cover/0312271786_72.jpg,Minotaur Books,352,,
312986289,9780312986285,Blackwater Sound: A Novel (Thorn Mysteries),James W Hall,http://www.openisbn.com/cover/0312986289_72.jpg,St. Martin's Paperbacks,368,,
60008369,9780060008369,The Shadows Of Power,James W Huston,http://www.openisbn.com/cover/0060008369_72.jpg,Avon,448,,
684818868,9780684818863,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,James W Loewen,http://www.openisbn.com/cover/0684818868_72.jpg,Touchstone,384,,
089281859X,9780892818594,The Templars And The Assassins: The Militia Of Heaven,James Wasserman,http://www.openisbn.com/cover/089281859X_72.jpg,Destiny Books,320,,
140089373,9780140089370,Fools Crow (Contemporary American Fiction),James Welch,http://www.openisbn.com/cover/0140089373_72.jpg,Penguin (Non-Classics),400,,
385496745,9780385496742,The Heartsong Of Charging Elk: A Novel,James Welch,http://www.openisbn.com/cover/0385496745_72.jpg,Doubleday,448,,
1557282048,9781557282040,JOINER (University Of Arkansas Press Reprint Series),JAMES WHITEHEAD,http://www.openisbn.com/cover/1557282048_72.jpg,University Of Arkansas Press,463,,
60926465,9780060926465,Guest Of A Sinner,James Wilcox,http://www.openisbn.com/cover/0060926465_72.jpg,Perennial,288,,
60194146,9780060194147,The Catsitters: A Novel,James Wolcott,http://www.openisbn.com/cover/0060194146_72.jpg,Harper,320,,
889951918,9780889951914,Shield Country: The Life And Times Of The Oldest Piece Of The Planet (Anthologies),Jamie Bastedo,http://www.openisbn.com/cover/0889951918_72.jpg,Red Deer Press,276,,
892837101,9780892837106,The Nazarene: Intimate Insights Into The Savior's Life,Jamie Buckingham,http://www.openisbn.com/cover/0892837101_72.jpg,Servant Publications,211,,
373258674,9780373258673,Valentine Fantasy (Fantasy For Hire) (Harlequin Temptation),Jamie Denton,http://www.openisbn.com/cover/0373258674_72.jpg,Harlequin,224,,
970038704,9780970038708,Cut My Hair,Jamie S Rich,,,,,
939680491,9780939680498,Midnight Song: Quest For The Vanished Ones,Jamie Sams,http://www.openisbn.com/cover/0939680491_72.jpg,Bear and Co,208,,
1570824304,9781570824302,Disney's 101 Dalmatians: The Movie Storybook,Jamie Simons,http://www.openisbn.com/cover/1570824304_72.jpg,Mouse Works,24,,
962307203,9780962307201,Kitty The Raccoon,Jamie Stamper,http://www.openisbn.com/cover/0962307203_72.jpg,Storytellers Ink,48,,
553156950,9780553156959,Jessica And The Brat Attack (Sweet Valley Twins #29),Jamie Suzanne,,,,,
786404019,9780786404018,Day Of The Long Night : A Palestinian Refugee Remembers The Nakba,Jamil I Toubbeh,http://www.openisbn.com/cover/0786404019_72.jpg,Mcfarland and Co Inc Pub,178,,
749732687,9780749732684,Coram Boy (Contents),Jamila Gavin,http://www.openisbn.com/cover/0749732687_72.jpg,Mammoth,323,,
067188784X,9780671887841,Will Power! A Biography Of Will Smith,Jan Berenson,http://www.openisbn.com/cover/067188784X_72.jpg,Simon Spotlight Entertainment,144,,
306811588,9780306811586,The London Monster: A Sanguinary Tale,Jan Bondeson,http://www.openisbn.com/cover/0306811588_72.jpg,Da Capo Press,240,,
3404146794,9783404146796,Sand Im Getriebe,Jan Bothern,http://www.openisbn.com/cover/3404146794_72.jpg,Bastei Lubbe,0,,
590440152,9780590440158,The Mitten: A Ukrainian Folktale,Jan Brett,http://www.openisbn.com/cover/0590440152_72.jpg,Scholastic Inc,32,,
399234616,9780399234613,The Hat,Jan Brett,http://www.openisbn.com/cover/0399234616_72.jpg,Putnam Juvenile,28,,
967819946,9780967819945,Final Copy,Jan Brogan,http://www.openisbn.com/cover/0967819946_72.jpg,Larcom Press,317,,
743439775,9780743439770,Flight,Jan Burke,http://www.openisbn.com/cover/0743439775_72.jpg,Pocket Books,560,,
451202473,9780451202475,Bones,Jan Burke,http://www.openisbn.com/cover/0451202473_72.jpg,Signet,432,,
61044393,9780061044397,Hocus,Jan Burke,http://www.openisbn.com/cover/0061044393_72.jpg,Harpercollins (Mm),320,,
61044407,9780061044403,Liar: An Irene Kelly Mystery,Jan Burke,http://www.openisbn.com/cover/0061044407_72.jpg,HarperTorch,400,,
1551669196,9781551669199,Twice Burned (Mira Romantic Suspense),Jan Coffey,http://www.openisbn.com/cover/1551669196_72.jpg,Mira,400,,
1551668599,9781551668598,Trust Me Once,Jan Coffey,http://www.openisbn.com/cover/1551668599_72.jpg,Mira,0,,
1858286999,9781858286990,The Rough Guide To Japan 2 (Rough Guide Travel Guides),Jan Dodd,,,,,
1869928180,9781869928186,VISUAL MAGICK: A Manual Of Freestyle Shamanism,Jan Fries,http://www.openisbn.com/cover/1869928180_72.jpg,Mandrake,136,,
590514776,9780590514774,Meet The Stars Of Buffy The Vampire Slayer,Jan Gabriel,http://www.openisbn.com/cover/0590514776_72.jpg,Scholastic,128,,
3492256341,9783492256346,Im Interesse Der Nation: Ein Coq-Rouge-Thriller,Jan Guillou,http://www.openisbn.com/cover/3492256341_72.jpg,Piper,482,,
3492233740,9783492233743,Der Ehrenwerte Morder,Jan Guillou,http://www.openisbn.com/cover/3492233740_72.jpg,Piper,480,,
3492233708,9783492233705,Coq Rouge: Ein Coq-Rouge-Thriller,Jan Guillou,,,,,
3492233716,9783492233712,Der Demokratische Terrorist: Ein Coq-Rouge-Thriller,Jan Guillou,,,,,
3492233724,9783492233729,Im Interesse Der Nation: Ein Coq-Rouge-Thriller,Jan Guillou,,,,,
393951693,9780393951691,The Vanishing Hitchhiker: American Urban Legends And Their Meanings,Jan Harold Brunvand,http://www.openisbn.com/cover/0393951693_72.jpg,W. W. Norton and Company,224,,
670031208,9780670031207,Shepherds Abiding,Jan Karon,,,,,
142000345,9780142000342,A Common Life: The Wedding Story (The Mitford Years #6),Jan Karon,http://www.openisbn.com/cover/0142000345_72.jpg,Penguin (Non-Classics),186,,
140568123,9780140568127,Miss Fannie's Hat (Picture Puffins),Jan Karon,,,,,
6643094,9780006643098,Carrot Tops And Cotton Tails,Jan Mark,,,,,
1854877178,9781854877178,Come Home Forever,Jan McDaniel,http://www.openisbn.com/cover/1854877178_72.jpg,Scarlet Books,400,,
671629972,9780671629977,By Love Divided,Jan McKee,http://www.openisbn.com/cover/0671629972_72.jpg,Pocket,0,,
3548253652,9783548253657,Schoner Schein Trugt,Jan Mehlum,http://www.openisbn.com/cover/3548253652_72.jpg,Ullstein Taschenbuch,319,,
575065613,9780575065611,Jan The Man: From Anfield To Vetch Field,Jan Molby,,,,,
452011345,9780452011342,A Brief History Of The Caribbean: From The Arawak And The Carib To The Present,Jan Rogozinski,http://www.openisbn.com/cover/0452011345_72.jpg,Plume,336,,
345441435,9780345441430,Prospero's Children,Jan Siegel,http://www.openisbn.com/cover/0345441435_72.jpg,Del Rey,352,,
874771412,9780874771411,Tarot Therapy: A Guide To The Subconscious,Jan Woudhuysen,http://www.openisbn.com/cover/0874771412_72.jpg,Distributed By Houghton Mifflin,0,,
1560251476,9781560251477,In The Shadow Of The Vampire: Reflections From The World Of Anne Rice,Jana Marcus,,,,,
312157061,9780312157067,Twenty Years At Hull-House (Bedford Series In History and Culture),Jane Addams,,,,,
449240193,9780449240199,Strangers In Company,Jane Aiken Hodge,http://www.openisbn.com/cover/0449240193_72.jpg,Fawcett,0,,
449232212,9780449232217,Judas Flowering,Jane Aiken Hodge,http://www.openisbn.com/cover/0449232212_72.jpg,Fawcett,304,,
055321215X,9780553212150,Pride And Prejudice,Jane Austen,http://www.openisbn.com/cover/055321215X_72.jpg,Bantam Classics,0,,
486284735,9780486284736,Pride And Prejudice (Dover Thrift Editions),Jane Austen,,,,,
140620664,9780140620665,Mansfield Park (Penguin Popular Classics),Jane Austen,http://www.openisbn.com/cover/0140620664_72.jpg,PENGUIN CLASSICS,496,,
451526279,9780451526274,Emma (Signet Classics),Jane Austen,,,,,
140620427,9780140620429,Sense And Sensibility (Penguin Popular Classics),Jane Austen,http://www.openisbn.com/cover/0140620427_72.jpg,Penguin Popular Classics,384,,
140620109,9780140620108,Emma (Penguin Popular Classics),Jane Austen,http://www.openisbn.com/cover/0140620109_72.jpg,Penguin Popular Classics,368,,
451523067,9780451523068,Emma (Signet Classics),Jane Austen,,,,,
